N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
3,35,1.6,69.9,1.2,6.78,0.306995433,0.132506071,98.6973978
3,35,1.8,69.9,0.4,6.78,0.337095434,0.144638092,99.28411046
3,35,1.8,69.9,0.6,6.78,0.32073912,0.152473511,89.61219093
3,35,1.8,69.9,0.8,6.78,0.309589126,0.139666337,94.42859224
3,35,1.8,69.9,1,6.78,0.294521357,0.169139259,74.17916349
3,35,1.8,69.9,1.2,6.78,0.287589184,0.120492038,101.6772429
3,35,0.8,89.9,0.4,6.78,0.45895405,0.240584885,81.26628927
3,35,0.8,89.9,0.6,6.78,0.438930718,0.2209963,84.60977407
3,35,0.8,89.9,1,6.78,0.398000653,0.225779131,75.09474549
3,35,0.8,89.9,1.2,6.78,0.34363039,0.249547805,58.66071774
3,35,1,89.9,0.4,6.78,0.427391397,0.212714191,85.59312314
3,35,1,89.9,0.6,6.78,0.408820677,0.191152804,91.10909711
3,35,1,89.9,0.8,6.78,0.393789503,0.173875272,96.47968454
3,35,1,89.9,1,6.78,0.376038083,0.169342797,94.59641221
3,35,1,89.9,1.2,6.78,0.363797508,0.161598375,95.90302167
3,35,1.2,89.9,0.4,6.78,0.397155824,0.190228353,88.939616
3,35,1.2,89.9,0.6,6.78,0.380905494,0.169521569,95.71981182
3,35,1.2,89.9,0.8,6.78,0.360912712,0.16985215,90.51919695
3,35,1.2,89.9,1,6.78,0.352833679,0.162722567,92.37018418
3,35,1.2,89.9,1.2,6.78,0.335493202,0.156410429,91.37504009
3,35,1.4,89.9,0.4,6.78,0.371093974,0.164340836,96.19399734
3,35,1.4,89.9,0.6,6.78,0.356632224,0.144944284,104.8163543
3,35,1.4,89.9,0.8,6.78,0.344156209,0.139333802,105.2225163
3,35,1.4,89.9,1,6.78,0.323334979,0.150226667,91.68857459
3,35,1.4,89.9,1.2,6.78,0.313653775,0.137175434,97.40555792
3,35,1.6,89.9,0.4,6.78,0.339261125,0.182186617,79.32812498
3,35,1.6,89.9,0.6,6.78,0.332059454,0.142967997,98.9433425
3,35,1.6,89.9,0.8,6.78,0.31566981,0.139262586,96.56242294
3,35,1.6,89.9,1,6.78,0.302626144,0.146224625,88.16485383
3,35,1.6,89.9,1.2,6.78,0.293557482,0.123990629,100.8588136
3,35,1.8,89.9,0.4,6.78,0.322564209,0.139443403,98.54345082
3,35,1.8,89.9,0.6,6.78,0.304939056,0.158302813,82.06046648
3,35,1.8,89.9,0.8,6.78,0.293781489,0.141386494,88.51687308
3,35,1.8,89.9,1,6.78,0.28334566,0.127107781,94.96290447
3,35,1.8,89.9,1.2,6.78,0.271823683,0.122615913,94.43870419
3,40,0.8,9.9,0.4,6.78,0.671449107,0.344257985,83.08806407
3,40,0.8,9.9,0.6,6.78,0.651626006,0.289254127,95.96843375
3,40,0.8,9.9,0.8,6.78,0.620560824,0.277785559,95.16653401
3,40,0.8,9.9,1,6.78,0.59588132,0.261130765,97.21007816
3,40,0.8,9.9,1.2,6.78,0.565872734,0.265356732,90.8444125
3,40,1,9.9,0.4,6.78,0.6337211,0.271638542,99.38396943
3,40,1,9.9,0.6,6.78,0.604363595,0.252981461,101.7698565
3,40,1,9.9,0.8,6.78,0.578887471,0.256305894,96.21551732
3,40,1,9.9,1,6.78,0.550564298,0.245029108,95.71939154
3,40,1,9.9,1.2,6.78,0.529667492,0.239583186,94.17953589
3,40,1.2,9.9,0.4,6.78,0.583941606,0.261193155,95.23951827
3,40,1.2,9.9,0.6,6.78,0.562108831,0.239304033,100.0644823
3,40,1.2,9.9,0.8,6.78,0.542378342,0.220724888,104.6792484
3,40,1.2,9.9,1,6.78,0.522455136,0.20736678,107.3295678
3,40,1.2,9.9,1.2,6.78,0.498550307,0.208711948,101.7586268
3,40,1.4,9.9,0.4,6.78,0.548109553,0.239523768,97.4828727
3,40,1.4,9.9,0.6,6.78,0.525079693,0.221881955,100.8121324
3,40,1.4,9.9,0.8,6.78,0.504125027,0.207159458,103.6676026
3,40,1.4,9.9,1,6.78,0.488143265,0.193179145,107.6456848
3,40,1.4,9.9,1.2,6.78,0.475922442,0.179931381,112.6779231
3,40,1.6,9.9,0.4,6.78,0.514166591,0.212230512,103.2061543
3,40,1.6,9.9,0.6,6.78,0.491788387,0.211424352,99.09068314
3,40,1.6,9.9,0.8,6.78,0.477463575,0.181330366,112.1706586
3,40,1.6,9.9,1,6.78,0.463681249,0.167379155,118.0124226
3,40,1.6,9.9,1.2,6.78,0.445377737,0.166982943,113.6229222
3,40,1.8,9.9,0.4,6.78,0.476163488,0.216137007,93.85048459
3,40,1.8,9.9,0.6,6.78,0.460630804,0.193370449,101.4781249
3,40,1.8,9.9,0.8,6.78,0.450531394,0.1651102,116.2413698
3,40,1.8,9.9,1,6.78,0.430508236,0.160905934,113.9774578
3,40,1.8,9.9,1.2,6.78,0.41831027,0.155200408,114.8193888
3,40,0.8,29.9,0.4,6.78,0.64636709,0.309753283,88.89408823
3,40,0.8,29.9,0.6,6.78,0.625173379,0.268173474,99.3102832
3,40,0.8,29.9,0.8,6.78,0.596017506,0.281349133,90.24496839
3,40,0.8,29.9,1,6.78,0.569439732,0.242216197,100.1507364
3,40,0.8,29.9,1.2,6.78,0.548878106,0.233447481,100.1604524
3,40,1,29.9,0.4,6.78,0.608559962,0.252353056,102.731675
3,40,1,29.9,0.6,6.78,0.578925851,0.243578569,101.2496267
3,40,1,29.9,0.8,6.78,0.556322094,0.226832165,104.4795351
3,40,1,29.9,1,6.78,0.530954812,0.223304923,101.2905257
3,40,1,29.9,1.2,6.78,0.512140301,0.218546895,99.82834578
3,40,1.2,29.9,0.4,6.78,0.565157921,0.233384761,103.1589436
3,40,1.2,29.9,0.6,6.78,0.542616568,0.212180512,108.9424453
3,40,1.2,29.9,0.8,6.78,0.521797868,0.202753061,109.6337939
3,40,1.2,29.9,1,6.78,0.501244553,0.193702305,110.2362523
3,40,1.2,29.9,1.2,6.78,0.480459215,0.187524978,109.1457847
3,40,1.4,29.9,0.4,6.78,0.526932118,0.225652282,99.47741773
3,40,1.4,29.9,0.6,6.78,0.509106121,0.198942039,109.0162695
3,40,1.4,29.9,0.8,6.78,0.398311211,0.373150623,45.47240471
3,40,1.4,29.9,1,6.78,0.468713795,0.176923723,112.8577088
3,40,1.4,29.9,1.2,6.78,0.456613878,0.174901361,111.2155415
3,40,1.6,29.9,0.4,6.78,0.471258958,0.219542351,91.44308533
3,40,1.6,29.9,0.6,6.78,0.47553672,0.189110122,107.1220426
3,40,1.6,29.9,0.8,6.78,0.456563356,0.177047769,109.8550826
3,40,1.6,29.9,1,6.78,0.442865869,0.165471625,114.0140157
3,40,1.6,29.9,1.2,6.78,0.426730732,0.156035404,116.5038646
3,40,1.8,29.9,0.4,6.78,0.460588063,0.186129146,105.4163212
3,40,1.8,29.9,0.6,6.78,0.444362595,0.173741023,108.9543769
3,40,1.8,29.9,0.8,6.78,0.434612166,0.157333622,117.6765429
3,40,1.8,29.9,1,6.78,0.42012606,0.147482646,121.3523702
3,40,1.8,29.9,1.2,6.78,0.402210662,0.145233423,117.9767882
3,40,0.8,49.9,0.4,6.78,0.614746264,0.300165526,87.24582383
3,40,0.8,49.9,0.6,6.78,0.599642156,0.250266012,102.0704069
3,40,0.8,49.9,0.8,6.78,0.566731791,0.256999735,93.94084487
3,40,0.8,49.9,1,6.78,0.544983491,0.242336779,95.80177985
3,40,0.8,49.9,1.2,6.78,0.521001089,0.236447216,93.86722729
3,40,1,49.9,0.4,6.78,0.583143942,0.235984335,105.2694017
3,40,1,49.9,0.6,6.78,0.554016486,0.23207406,101.6964165
3,40,1,49.9,0.8,6.78,0.532826698,0.218582134,103.8438731
3,40,1,49.9,1,6.78,0.507698031,0.224837245,96.19373484
3,40,1,49.9,1.2,6.78,0.487524975,0.206921173,100.3694396
3,40,1.2,49.9,0.4,6.78,0.54045066,0.226478008,101.6575355
3,40,1.2,49.9,0.6,6.78,0.509516135,0.230722819,94.07559078
3,40,1.2,49.9,0.8,6.78,0.496833125,0.205206179,103.1406044
3,40,1.2,49.9,1,6.78,0.479747967,0.197121147,103.6786866
3,40,1.2,49.9,1.2,6.78,0.461879729,0.183112186,107.4536613
3,40,1.4,49.9,0.4,6.78,0.501836594,0.233390864,91.59843167
3,40,1.4,49.9,0.6,6.78,0.481438985,0.217937099,94.10650631
3,40,1.4,49.9,0.8,6.78,0.467818885,0.19292849,103.2977702
3,40,1.4,49.9,1,6.78,0.441807087,0.192429454,97.80717009
3,40,1.4,49.9,1.2,6.78,0.439476634,0.157180701,119.1094254
3,40,1.6,49.9,0.4,6.78,0.429129112,0.367866383,49.69439843
3,40,1.6,49.9,0.6,6.78,0.457334528,0.180646084,107.8487217
3,40,1.6,49.9,0.8,6.78,0.431602652,0.178942336,102.7497005
3,40,1.6,49.9,1,6.78,0.425616736,0.153670035,117.9883337
3,40,1.6,49.9,1.2,6.78,0.411188741,0.15248784,114.8723659
3,40,1.8,49.9,0.4,6.78,0.443234222,0.202568806,93.21166805
3,40,1.8,49.9,0.6,6.78,0.424556207,0.171966052,105.1724612
3,40,1.8,49.9,0.8,6.78,0.416927409,0.147575895,120.3523527
3,40,1.8,49.9,1,6.78,0.402599654,0.143473203,119.5397013
3,40,1.8,49.9,1.2,6.78,0.386649544,0.137896292,119.4467885
3,40,0.8,69.9,0.4,6.78,0.588309534,0.292684078,85.62810878
3,40,0.8,69.9,0.6,6.78,0.571076014,0.24390581,99.74274985
3,40,0.8,69.9,0.8,6.78,0.545395156,0.23429552,99.16464313
3,40,0.8,69.9,1,6.78,0.521162151,0.230691344,96.23900652
3,40,0.8,69.9,1.2,6.78,0.504397613,0.218017659,98.55777992
3,40,1,69.9,0.4,6.78,0.558511173,0.221327344,107.4994779
3,40,1,69.9,0.6,6.78,0.527599046,0.229009504,98.14316438
3,40,1,69.9,0.8,6.78,0.507051782,0.220165486,98.10985558
3,40,1,69.9,1,6.78,0.486412949,0.224483181,92.30620232
3,40,1,69.9,1.2,6.78,0.472153875,0.227342695,88.47327777
3,40,1.2,69.9,0.4,6.78,0.515841778,0.233247362,94.21267507
3,40,1.2,69.9,0.6,6.78,0.491791799,0.220719379,94.91839354
3,40,1.2,69.9,0.8,6.78,0.477218584,0.195266727,104.1114901
3,40,1.2,69.9,1,6.78,0.457195738,0.189950108,102.535013
3,40,1.2,69.9,1.2,6.78,0.441594658,0.188250097,99.93052425
3,40,1.4,69.9,0.4,6.78,0.480337724,0.205526661,99.56073432
3,40,1.4,69.9,0.6,6.78,0.465334022,0.190811614,103.8889997
3,40,1.4,69.9,0.8,6.78,0.448686111,0.178913557,106.8338649
3,40,1.4,69.9,1,6.78,0.429015202,0.191260443,95.55580747
3,40,1.4,69.9,1.2,6.78,0.417392102,0.158481096,112.195729
3,40,1.6,69.9,0.4,6.78,0.452091797,0.201048014,95.79357965
3,40,1.6,69.9,0.6,6.78,0.437338442,0.180057705,103.4702516
3,40,1.6,69.9,0.8,6.78,0.416132226,0.190799774,92.91012758
3,40,1.6,69.9,1,6.78,0.408596871,0.149260379,116.6165152
3,40,1.6,69.9,1.2,6.78,0.393252453,0.145743753,114.945257
3,40,1.8,69.9,0.4,6.78,0.423544918,0.197394374,91.40590792
3,40,1.8,69.9,0.6,6.78,0.408771509,0.15869482,109.7305181
3,40,1.8,69.9,0.8,6.78,0.398479983,0.143833553,118.0200686
3,40,1.8,69.9,1,6.78,0.380111368,0.139095125,116.4148841
3,40,1.8,69.9,1.2,6.78,0.372010524,0.131153825,120.8325187
3,40,0.8,89.9,0.4,6.78,0.563909537,0.273007222,87.99233981
3,40,0.8,89.9,0.6,6.78,0.546005681,0.233977834,99.41044275
3,40,0.8,89.9,0.8,6.78,0.520209526,0.232620039,95.26661612
3,40,0.8,89.9,1,6.78,0.496376196,0.221019941,95.67292488
3,40,0.8,89.9,1.2,6.78,0.473733793,0.243235789,82.96911393
3,40,1,89.9,0.4,6.78,0.531656409,0.215408474,105.1423868
3,40,1,89.9,0.6,6.78,0.507609276,0.221783944,97.50098642
3,40,1,89.9,0.8,6.78,0.485194873,0.208138989,99.30527638
3,40,1,89.9,1,6.78,0.462868348,0.204603266,96.37280142
3,40,1,89.9,1.2,6.78,0.44401458,0.196960425,96.03461993
3,40,1.2,89.9,0.4,6.78,0.494384672,0.214549216,98.16295583
3,40,1.2,89.9,0.6,6.78,0.473760317,0.196415029,102.7527674
3,40,1.2,89.9,0.8,6.78,0.456170828,0.184803513,105.1542544
3,40,1.2,89.9,1,6.78,0.437288002,0.18926323,98.42623556
3,40,1.2,89.9,1.2,6.78,0.421351095,0.167129617,107.3990083
3,40,1.4,89.9,0.4,6.78,0.459362629,0.207264018,94.41506788
3,40,1.4,89.9,0.6,6.78,0.445949772,0.175589377,108.1925285
3,40,1.4,89.9,0.8,6.78,0.42619308,0.174840287,103.8423348
3,40,1.4,89.9,1,6.78,0.407312978,0.166906126,103.9598231
3,40,1.4,89.9,1.2,6.78,0.40059482,0.153667541,111.053628
3,40,1.6,89.9,0.4,6.78,0.42784841,0.211340109,86.24174917
3,40,1.6,89.9,0.6,6.78,0.414897309,0.182742948,96.71850043
3,40,1.6,89.9,0.8,6.78,0.399721329,0.176856007,96.28243595
3,40,1.6,89.9,1,6.78,0.390722098,0.140279866,118.6539479
3,40,1.6,89.9,1.2,6.78,0.374665416,0.140081991,113.9385961
3,40,1.8,89.9,0.4,6.78,0.406038249,0.17533098,98.65471523
3,40,1.8,89.9,0.6,6.78,0.387874105,0.175010226,94.41411428
3,40,1.8,89.9,0.8,6.78,0.381643255,0.142632412,113.9853213
3,40,1.8,89.9,1,6.78,0.367227944,0.133915798,116.8189966
3,40,1.8,89.9,1.2,6.78,0.349828246,0.129464582,115.1101081
3,45,0.8,9.9,0.4,6.78,0.812160544,0.348385956,99.30950339
3,45,0.8,9.9,0.6,6.78,0.778280904,0.326877833,101.4286084
3,45,0.8,9.9,0.8,6.78,0.748337971,0.316636813,100.6806333
3,45,0.8,9.9,1,6.78,0.72123191,0.302132254,101.6921445
3,45,0.8,9.9,1.2,6.78,0.692936722,0.30297988,97.42924811
3,45,1,9.9,0.4,6.78,0.76119422,0.30324177,106.9340514
3,45,1,9.9,0.6,6.78,0.731310051,0.286097274,108.8923537
3,45,1,9.9,0.8,6.78,0.702983189,0.277456903,107.9341727
3,45,1,9.9,1,6.78,0.678760888,0.263318429,109.8108151
3,45,1,9.9,1.2,6.78,0.653832775,0.260608257,106.8779405
3,45,1.2,9.9,0.4,6.78,0.71647169,0.262977439,116.0620149
3,45,1.2,9.9,0.6,6.78,0.688010186,0.253472612,115.6307627
3,45,1.2,9.9,0.8,6.78,0.66320494,0.240662072,117.395017
3,45,1.2,9.9,1,6.78,0.639577651,0.233863817,116.5037242
3,45,1.2,9.9,1.2,6.78,0.61685858,0.227103152,115.7102975
3,45,1.4,9.9,0.4,6.78,0.672794304,0.244857175,117.0520525
3,45,1.4,9.9,0.6,6.78,0.64748681,0.242048144,113.9564029
3,45,1.4,9.9,0.8,6.78,0.626394554,0.215327633,123.9246696
3,45,1.4,9.9,1,6.78,0.603340086,0.210859577,121.8929005
3,45,1.4,9.9,1.2,6.78,0.582318796,0.207132762,119.7626991
3,45,1.6,9.9,0.4,6.78,0.632593866,0.232349292,115.9826923
3,45,1.6,9.9,0.6,6.78,0.610430494,0.213042809,122.0615562
3,45,1.6,9.9,0.8,6.78,0.590366136,0.199419462,126.1140462
3,45,1.6,9.9,1,6.78,0.569318497,0.193768685,125.1645277
3,45,1.6,9.9,1.2,6.78,0.551310877,0.182176188,128.9182829
3,45,1.8,9.9,0.4,6.78,0.597023048,0.211274518,120.3797787
3,45,1.8,9.9,0.6,6.78,0.574196019,0.206278302,118.5812957
3,45,1.8,9.9,0.8,6.78,0.558874555,0.180838944,131.6533566
3,45,1.8,9.9,1,6.78,0.538546562,0.180047493,127.4223883
3,45,1.8,9.9,1.2,6.78,0.522146849,0.168075232,132.342247
3,45,0.8,29.9,0.4,6.78,0.780399689,0.314932123,105.5625054
3,45,0.8,29.9,0.6,6.78,0.749359168,0.294643805,108.3433535
3,45,0.8,29.9,0.8,6.78,0.718842502,0.294648751,103.929468
3,45,0.8,29.9,1,6.78,0.692013408,0.281053025,104.8904159
3,45,0.8,29.9,1.2,6.78,0.66891488,0.272525463,104.561868
3,45,1,29.9,0.4,6.78,0.731075676,0.279950654,111.2475385
3,45,1,29.9,0.6,6.78,0.703417665,0.25921296,115.6022059
3,45,1,29.9,0.8,6.78,0.676469643,0.253195698,113.8155373
3,45,1,29.9,1,6.78,0.649560815,0.256028756,108.0788299
3,45,1,29.9,1.2,6.78,0.63007959,0.237561955,112.9868977
3,45,1.2,29.9,0.4,6.78,0.687644163,0.248028656,118.1058646
3,45,1.2,29.9,0.6,6.78,0.661168451,0.236840654,118.9228842
3,45,1.2,29.9,0.8,6.78,0.634998892,0.231193386,117.0057282
3,45,1.2,29.9,1,6.78,0.615508585,0.216997836,120.8337555
3,45,1.2,29.9,1.2,6.78,0.591779473,0.218623955,115.3112584
3,45,1.4,29.9,0.4,6.78,0.645485039,0.23345455,117.7859261
3,45,1.4,29.9,0.6,6.78,0.623688269,0.21262997,124.9547184
3,45,1.4,29.9,0.8,6.78,0.600024821,0.211449025,120.8851883
3,45,1.4,29.9,1,6.78,0.580344961,0.164503506,150.2867252
3,45,1.4,29.9,1.2,6.78,0.560662859,0.191415525,124.7768996
3,45,1.6,29.9,0.4,6.78,0.609048073,0.212950131,121.8381299
3,45,1.6,29.9,0.6,6.78,0.58439469,0.202907256,122.6925649
3,45,1.6,29.9,0.8,6.78,0.56675688,0.193218413,124.9562122
3,45,1.6,29.9,1,6.78,0.545224632,0.184252758,126.0581801
3,45,1.6,29.9,1.2,6.78,0.5312687,0.174545805,129.6624962
3,45,1.8,29.9,0.4,6.78,0.573858263,0.201304267,121.4398496
3,45,1.8,29.9,0.6,6.78,0.555339255,0.185942819,127.2297064
3,45,1.8,29.9,0.8,6.78,0.535174885,0.178056558,128.0404859
3,45,1.8,29.9,1,6.78,0.518511875,0.171908817,128.4902336
3,45,1.8,29.9,1.2,6.78,0.500325113,0.165297412,128.9424182
3,45,0.8,49.9,0.4,6.78,0.746056325,0.296211497,107.2949466
3,45,0.8,49.9,0.6,6.78,0.714627969,0.287873866,105.7516938
3,45,0.8,49.9,0.8,6.78,0.688082881,0.271527537,107.9534274
3,45,0.8,49.9,1,6.78,0.662702459,0.266670142,105.8653291
3,45,0.8,49.9,1.2,6.78,0.638143419,0.260404019,104.3951145
3,45,1,49.9,0.4,6.78,0.698916618,0.267569195,111.2753109
3,45,1,49.9,0.6,6.78,0.671787223,0.250231947,114.3664253
3,45,1,49.9,0.8,6.78,0.647838051,0.237874479,116.0187455
3,45,1,49.9,1,6.78,0.624594976,0.23105472,115.1577588
3,45,1,49.9,1.2,6.78,0.603670033,0.224234146,114.6852146
3,45,1.2,49.9,0.4,6.78,0.656829211,0.235553301,118.7880701
3,45,1.2,49.9,0.6,6.78,0.632477989,0.223862013,120.3578922
3,45,1.2,49.9,0.8,6.78,0.610420666,0.215768997,120.5173982
3,45,1.2,49.9,1,6.78,0.588917542,0.207618065,120.836716
3,45,1.2,49.9,1.2,6.78,0.569621535,0.198074225,122.5090004
3,45,1.4,49.9,0.4,6.78,0.618296042,0.221251528,119.0473547
3,45,1.4,49.9,0.6,6.78,0.596160492,0.206220302,123.1519623
3,45,1.4,49.9,0.8,6.78,0.577535723,0.189129869,130.0853205
3,45,1.4,49.9,1,6.78,0.556868563,0.18520163,128.0906588
3,45,1.4,49.9,1.2,6.78,0.538357994,0.178812088,128.2578202
3,45,1.6,49.9,0.4,6.78,0.582290069,0.207621756,119.4747376
3,45,1.6,49.9,0.6,6.78,0.562330443,0.191687293,124.9705938
3,45,1.6,49.9,0.8,6.78,0.543461572,0.181051241,127.8724239
3,45,1.6,49.9,1,6.78,0.522856545,0.179127951,124.3451223
3,45,1.6,49.9,1.2,6.78,0.508399233,0.166833376,129.816983
3,45,1.8,49.9,0.4,6.78,0.55002994,0.192329587,121.8287512
3,45,1.8,49.9,0.6,6.78,0.531547167,0.178249977,127.0345597
3,45,1.8,49.9,0.8,6.78,0.51514587,0.164634931,133.2962091
3,45,1.8,49.9,1,6.78,0.497880938,0.158815481,133.5494875
3,45,1.8,49.9,1.2,6.78,0.480366507,0.155982333,131.1918537
3,45,0.8,69.9,0.4,6.78,0.711319961,0.289780542,104.5695738
3,45,0.8,69.9,0.6,6.78,0.682647357,0.274883199,105.7932062
3,45,0.8,69.9,0.8,6.78,0.656512989,0.266841426,104.8092546
3,45,0.8,69.9,1,6.78,0.633829143,0.251033283,107.5599173
3,45,0.8,69.9,1.2,6.78,0.610779808,0.249481607,104.2931297
3,45,1,69.9,0.4,6.78,0.663650014,0.265523536,106.4745095
3,45,1,69.9,0.6,6.78,0.641166216,0.240700715,113.4756848
3,45,1,69.9,0.8,6.78,0.619262776,0.224097383,117.719322
3,45,1,69.9,1,6.78,0.596759013,0.240367916,105.7625837
3,45,1,69.9,1.2,6.78,0.575971523,0.217915303,112.5959693
3,45,1.2,69.9,0.4,6.78,0.628559048,0.225469917,118.759139
3,45,1.2,69.9,0.6,6.78,0.605405925,0.213546143,120.7715105
3,45,1.2,69.9,0.8,6.78,0.58343443,0.204991111,121.2457674
3,45,1.2,69.9,1,6.78,0.563977962,0.195404934,122.952162
3,45,1.2,69.9,1.2,6.78,0.544943853,0.190029526,122.1631533
3,45,1.4,69.9,0.4,6.78,0.591503564,0.208675491,120.7523201
3,45,1.4,69.9,0.6,6.78,0.569308218,0.198344028,122.2750604
3,45,1.4,69.9,0.8,6.78,0.550354529,0.189850616,123.4923617
3,45,1.4,69.9,1,6.78,0.532726085,0.177722994,127.6938272
3,45,1.4,69.9,1.2,6.78,0.513224033,0.17785641,122.926927
3,45,1.6,69.9,0.4,6.78,0.557913204,0.196578626,120.9037875
3,45,1.6,69.9,0.6,6.78,0.538553777,0.181365235,126.4982729
3,45,1.6,69.9,0.8,6.78,0.520491199,0.17229379,128.6925271
3,45,1.6,69.9,1,6.78,0.503341698,0.164067088,130.6926016
3,45,1.6,69.9,1.2,6.78,0.487817779,0.15838275,131.2076953
3,45,1.8,69.9,0.4,6.78,0.528082362,0.179275139,125.4848097
3,45,1.8,69.9,0.6,6.78,0.510034057,0.167020558,130.0884708
3,45,1.8,69.9,0.8,6.78,0.490046874,0.162327763,128.6039717
3,45,1.8,69.9,1,6.78,0.476706227,0.154007961,131.8612583
3,45,1.8,69.9,1.2,6.78,0.46038587,0.152475453,128.6268446
3,45,0.8,89.9,0.4,6.78,0.677841105,0.28373955,101.7694877
3,45,0.8,89.9,0.6,6.78,0.651835447,0.261640825,106.1309439
3,45,0.8,89.9,0.8,6.78,0.626915799,0.257339499,103.7796796
3,45,0.8,89.9,1,6.78,0.601545801,0.251534146,101.8782115
3,45,0.8,89.9,1.2,6.78,0.581943746,0.249888241,99.2075551
3,45,1,89.9,0.4,6.78,0.635940934,0.244997495,110.5769733
3,45,1,89.9,0.6,6.78,0.611868294,0.230980077,112.8477721
3,45,1,89.9,0.8,6.78,0.587105729,0.244442727,102.3172266
3,45,1,89.9,1,6.78,0.568045729,0.218000762,111.0030341
3,45,1,89.9,1.2,6.78,0.549581342,0.2068804,113.1676236
3,45,1.2,89.9,0.4,6.78,0.598795608,0.22285159,114.4649261
3,45,1.2,89.9,0.6,6.78,0.576499953,0.208746941,117.6491296
3,45,1.2,89.9,0.8,6.78,0.556773956,0.198307099,119.6052417
3,45,1.2,89.9,1,6.78,0.537591787,0.191181399,119.7888934
3,45,1.2,89.9,1.2,6.78,0.517700134,0.19015307,115.9803726
3,45,1.4,89.9,0.4,6.78,0.564395267,0.202815366,118.5474102
3,45,1.4,89.9,0.6,6.78,0.543808026,0.188955122,122.6017041
3,45,1.4,89.9,0.8,6.78,0.526171863,0.178732013,125.4107708
3,45,1.4,89.9,1,6.78,0.50741693,0.177743594,121.6131562
3,45,1.4,89.9,1.2,6.78,0.487489694,0.187085965,111.0027639
3,45,1.6,89.9,0.4,6.78,0.531168138,0.189021949,119.7096995
3,45,1.6,89.9,0.6,6.78,0.51264281,0.177960928,122.7155988
3,45,1.6,89.9,0.8,6.78,0.493893502,0.172108897,122.2473778
3,45,1.6,89.9,1,6.78,0.479834298,0.159359365,128.2694582
3,45,1.6,89.9,1.2,6.78,0.463882931,0.1588134,124.4316358
3,45,1.8,89.9,0.4,6.78,0.500254738,0.182068744,117.048372
3,45,1.8,89.9,0.6,6.78,0.483519675,0.165679158,124.3242457
3,45,1.8,89.9,0.8,6.78,0.470505459,0.151787118,132.050276
3,45,1.8,89.9,1,6.78,0.451083703,0.153617401,125.0910638
3,45,1.8,89.9,1.2,6.78,0.439616241,0.147530159,126.9411648
3,50,0.8,9.9,0.4,6.78,0.947667203,0.391801378,103.0384824
3,50,0.8,9.9,0.6,6.78,0.911178983,0.376617972,103.0652392
3,50,0.8,9.9,0.8,6.78,0.877706535,0.359072987,104.1300697
3,50,0.8,9.9,1,6.78,0.847241205,0.339595523,106.2807659
3,50,0.8,9.9,1.2,6.78,0.818197193,0.332175455,104.9300813
3,50,1,9.9,0.4,6.78,0.892757894,0.34819554,109.2244979
3,50,1,9.9,0.6,6.78,0.859893161,0.315814036,115.9905559
3,50,1,9.9,0.8,6.78,0.827885157,0.308437009,114.343946
3,50,1,9.9,1,6.78,0.798544544,0.304686534,111.6491571
3,50,1,9.9,1.2,6.78,0.77334068,0.289258044,113.89246
3,50,1.2,9.9,0.4,6.78,0.843658553,0.297238846,120.912363
3,50,1.2,9.9,0.6,6.78,0.812063192,0.284033792,121.7949766
3,50,1.2,9.9,0.8,6.78,0.784033143,0.272123443,122.737713
3,50,1.2,9.9,1,6.78,0.757675671,0.263898168,122.3084687
3,50,1.2,9.9,1.2,6.78,0.734002029,0.251832522,124.1638034
3,50,1.4,9.9,0.4,6.78,0.79364687,0.288550972,117.1694329
3,50,1.4,9.9,0.6,6.78,0.768620041,0.257203342,127.3047649
3,50,1.4,9.9,0.8,6.78,0.739783576,0.256303635,122.9587621
3,50,1.4,9.9,1,6.78,0.719148168,0.232963516,131.5043227
3,50,1.4,9.9,1.2,6.78,0.695594169,0.227720994,130.1255036
3,50,1.6,9.9,0.4,6.78,0.753072096,0.257880675,124.4019876
3,50,1.6,9.9,0.6,6.78,0.728248933,0.23431268,132.4017204
3,50,1.6,9.9,0.8,6.78,0.702959699,0.229338653,130.5758109
3,50,1.6,9.9,1,6.78,0.680015367,0.222629997,130.1201658
3,50,1.6,9.9,1.2,6.78,0.658115032,0.217585342,128.8492032
3,50,1.8,9.9,0.4,6.78,0.713944849,0.234123497,129.9060044
3,50,1.8,9.9,0.6,6.78,0.690005665,0.220261439,133.4515881
3,50,1.8,9.9,0.8,6.78,0.668082693,0.206677921,137.7037284
3,50,1.8,9.9,1,6.78,0.647134528,0.198960866,138.5595524
3,50,1.8,9.9,1.2,6.78,0.625686604,0.197611522,134.8820495
3,50,0.8,29.9,0.4,6.78,0.908554393,0.373846763,103.5301565
3,50,0.8,29.9,0.6,6.78,0.874709482,0.337360774,110.4533297
3,50,0.8,29.9,0.8,6.78,0.842278928,0.329683101,108.8350576
3,50,0.8,29.9,1,6.78,0.813271774,0.317743832,109.0355535
3,50,0.8,29.9,1.2,6.78,0.783119488,0.32189794,103.6380889
3,50,1,29.9,0.4,6.78,0.857243985,0.314098668,116.2647105
3,50,1,29.9,0.6,6.78,0.82546038,0.293873783,119.6588848
3,50,1,29.9,0.8,6.78,0.795566391,0.285010373,118.9119017
3,50,1,29.9,1,6.78,0.767300406,0.282046933,115.8920402
3,50,1,29.9,1.2,6.78,0.745332562,0.261005399,121.6494546
